#acquisition error/standby/quality issue events
Start Time;End Time;Error Description;Error Value
2023-02-16 15:48:16;2023-02-16 15:48:16;Missing due to calibration or zero/span check;335.447
2023-02-16 15:51:04;2023-02-16 15:51:04;Missing due to calibration or zero/span check;173.298
2023-02-16 15:56:30;2023-02-16 15:59:19;Missing due to calibration or zero/span check;399.20786842105264
2023-02-16 16:01:30;2023-02-16 16:03:44;Missing due to calibration or zero/span check;468.11261739130435
2023-02-16 16:06:30;2023-02-16 16:08:35;Missing due to calibration or zero/span check;436.89341739130435
2023-02-16 16:11:30;2023-02-16 16:14:52;Missing due to calibration or zero/span check;359.3496029411765
2023-02-16 16:16:30;2023-02-16 16:17:48;Missing due to calibration or zero/span check;276.6463484848485
2023-02-16 16:31:30;2023-02-16 16:34:18;Missing due to calibration or zero/span check;401.043
2023-02-16 16:36:30;2023-02-16 16:39:18;Missing due to calibration or zero/span check;472.1431428571429
2023-02-16 16:41:30;2023-02-16 16:43:53;Missing due to calibration or zero/span check;423.8524060150376
2023-02-16 16:46:30;2023-02-16 16:49:15;Missing due to calibration or zero/span check;377.8354466019417
2023-02-16 16:51:30;2023-02-16 16:52:54;Missing due to calibration or zero/span check;284.912
2023-02-16 16:57:17;2023-02-16 16:57:17;Missing due to calibration or zero/span check;179.591
2023-02-16 17:06:30;2023-02-16 17:09:16;Missing due to calibration or zero/span check;395.1325033557047
2023-02-16 17:11:30;2023-02-16 17:14:01;Missing due to calibration or zero/span check;457.2442307692308
2023-02-16 17:16:30;2023-02-16 17:19:00;Missing due to calibration or zero/span check;416.39805
2023-02-16 17:21:30;2023-02-16 17:24:26;Missing due to calibration or zero/span check;356.9913364485981
2023-02-16 17:26:30;2023-02-16 17:27:48;Missing due to calibration or zero/span check;280.9987230769231
2023-02-16 17:37:56;2023-02-16 17:37:56;Missing due to calibration or zero/span check;340.716
2023-02-16 17:41:30;2023-02-16 17:43:59;Missing due to calibration or zero/span check;391.9349770992367
2023-02-16 17:46:30;2023-02-16 17:48:49;Missing due to calibration or zero/span check;448.244974137931
2023-02-16 17:51:30;2023-02-16 17:53:55;Missing due to calibration or zero/span check;416.0946148148148
2023-02-16 17:56:30;2023-02-16 17:59:17;Missing due to calibration or zero/span check;359.6141078431373
2023-02-16 18:01:30;2023-02-16 18:02:55;Missing due to calibration or zero/span check;275.0092328767123
2023-02-16 18:16:30;2023-02-16 18:18:56;Missing due to calibration or zero/span check;383.39631007751933
2023-02-16 18:21:30;2023-02-16 18:24:08;Missing due to calibration or zero/span check;435.28802290076334
2023-02-16 18:26:30;2023-02-16 18:29:02;Missing due to calibration or zero/span check;398.19356338028166
2023-02-16 18:31:30;2023-02-16 18:34:21;Missing due to calibration or zero/span check;348.917962962963
2023-02-16 18:36:30;2023-02-16 18:37:39;Missing due to calibration or zero/span check;263.4477192982456
2023-02-16 18:43:58;2023-02-16 18:43:58;Missing due to calibration or zero/span check;166.382
2023-02-16 18:48:34;2023-02-16 18:48:34;Missing due to calibration or zero/span check;334.328
2023-02-16 18:51:30;2023-02-16 18:54:01;Missing due to calibration or zero/span check;367.61332330827065
2023-02-16 18:56:30;2023-02-16 18:58:55;Missing due to calibration or zero/span check;415.1332258064516
2023-02-16 19:01:30;2023-02-16 19:04:03;Missing due to calibration or zero/span check;382.14230769230767
2023-02-16 19:06:30;2023-02-16 19:09:23;Missing due to calibration or zero/span check;332.4386538461539
2023-02-16 19:11:30;2023-02-16 19:12:44;Missing due to calibration or zero/span check;266.89356451612906
2023-02-16 19:23:54;2023-02-16 19:23:54;Missing due to calibration or zero/span check;324.524
2023-02-16 19:26:30;2023-02-16 19:29:41;Missing due to calibration or zero/span check;357.8499310344828
2023-02-16 19:31:30;2023-02-16 19:33:39;Missing due to calibration or zero/span check;424.4436422018349
2023-02-16 19:36:30;2023-02-16 19:38:47;Missing due to calibration or zero/span check;387.70445669291337
2023-02-16 19:41:30;2023-02-16 19:44:11;Missing due to calibration or zero/span check;342.8863888888889
2023-02-16 19:46:30;2023-02-16 19:48:10;Missing due to calibration or zero/span check;264.0145617977528
2023-02-16 19:54:32;2023-02-16 19:54:32;Missing due to calibration or zero/span check;156.472
2023-02-16 20:00:02;2023-02-16 20:00:03;Missing due to calibration or zero/span check;161.8055
2023-02-16 20:01:30;2023-02-16 20:04:19;Missing due to calibration or zero/span check;380.6657302631579
2023-02-16 20:06:30;2023-02-16 20:09:14;Missing due to calibration or zero/span check;430.79052816901407
2023-02-16 20:11:30;2023-02-16 20:14:03;Missing due to calibration or zero/span check;395.466979020979
2023-02-16 20:16:30;2023-02-16 20:19:22;Missing due to calibration or zero/span check;332.6234347826087
2023-02-16 20:21:30;2023-02-16 20:22:52;Missing due to calibration or zero/span check;270.89271830985916
2023-02-16 20:36:30;2023-02-16 20:38:57;Missing due to calibration or zero/span check;381.7617890625
2023-02-16 20:41:30;2023-02-16 20:44:09;Missing due to calibration or zero/span check;430.3883358208955
2023-02-16 20:46:30;2023-02-16 20:49:01;Missing due to calibration or zero/span check;394.52039007092196
2023-02-16 20:51:30;2023-02-16 20:54:11;Missing due to calibration or zero/span check;344.7335578947368
2023-02-16 20:56:30;2023-02-16 20:57:59;Missing due to calibration or zero/span check;264.0184025974026
2023-02-16 21:06:40;2023-02-16 21:06:40;Missing due to calibration or zero/span check;164.618
2023-02-16 21:11:30;2023-02-16 21:14:14;Missing due to calibration or zero/span check;374.38148299319727
2023-02-16 21:16:30;2023-02-16 21:18:30;Missing due to calibration or zero/span check;434.40282
2023-02-16 21:21:30;2023-02-16 21:23:45;Missing due to calibration or zero/span check;399.119608
2023-02-16 21:26:30;2023-02-16 21:29:24;Missing due to calibration or zero/span check;355.41684070796464
2023-02-16 21:31:30;2023-02-16 21:32:59;Missing due to calibration or zero/span check;271.1496363636364
2023-02-16 21:46:28;2023-02-16 21:46:28;Missing due to calibration or zero/span check;142.543
2023-02-16 21:46:30;2023-02-16 21:49:14;Missing due to calibration or zero/span check;399.1470068493151
2023-02-16 21:51:30;2023-02-16 21:54:26;Missing due to calibration or zero/span check;455.4291948051948
2023-02-16 21:56:30;2023-02-16 21:59:13;Missing due to calibration or zero/span check;408.26531168831167
2023-02-16 22:01:30;2023-02-16 22:04:27;Missing due to calibration or zero/span check;348.5728396226415
2023-02-16 22:06:30;2023-02-16 22:08:12;Missing due to calibration or zero/span check;264.6295777777778
2023-02-16 22:21:30;2023-02-16 22:24:07;Missing due to calibration or zero/span check;390.9958642857143
2023-02-16 22:26:30;2023-02-16 22:28:58;Missing due to calibration or zero/span check;437.6636141732284
2023-02-16 22:31:30;2023-02-16 22:33:44;Missing due to calibration or zero/span check;406.5585564516129
2023-02-16 22:36:30;2023-02-16 22:39:12;Missing due to calibration or zero/span check;349.80356382978727
2023-02-16 22:41:30;2023-02-16 22:42:27;Missing due to calibration or zero/span check;277.1184255319149
2023-02-16 22:46:26;2023-02-16 22:46:26;Missing due to calibration or zero/span check;340.531
2023-02-16 22:49:42;2023-02-16 22:49:42;Missing due to calibration or zero/span check;327.723
2023-02-16 22:51:55;2023-02-16 22:51:55;Missing due to calibration or zero/span check;175.517
2023-02-16 22:56:30;2023-02-16 22:59:05;Missing due to calibration or zero/span check;378.2022971014493
2023-02-16 23:01:30;2023-02-16 23:03:39;Missing due to calibration or zero/span check;420.38632075471696
2023-02-16 23:06:30;2023-02-16 23:08:50;Missing due to calibration or zero/span check;394.74232307692307
2023-02-16 23:11:30;2023-02-16 23:15:00;Missing due to calibration or zero/span check;323.2653006993007
2023-02-16 23:16:30;2023-02-16 23:17:39;Missing due to calibration or zero/span check;266.88764912280703
2023-02-16 23:20:12;2023-02-16 23:20:12;Missing due to calibration or zero/span check;322.551
2023-02-16 23:24:37;2023-02-16 23:24:37;Missing due to calibration or zero/span check;323.977
2023-02-16 23:30:23;2023-02-16 23:30:23;Missing due to calibration or zero/span check;322.467
2023-02-16 23:31:30;2023-02-16 23:34:17;Missing due to calibration or zero/span check;355.5707837837838
2023-02-16 23:36:30;2023-02-16 23:38:03;Missing due to calibration or zero/span check;410.9704782608696
2023-02-16 23:41:30;2023-02-16 23:43:46;Missing due to calibration or zero/span check;388.4117777777778
2023-02-16 23:46:30;2023-02-16 23:49:14;Missing due to calibration or zero/span check;326.2573092783505
2023-02-16 23:51:30;2023-02-16 23:52:37;Missing due to calibration or zero/span check;280.4522962962963
2023-02-16 23:54:54;2023-02-16 23:54:54;Missing due to calibration or zero/span check;157.236
2023-02-16 23:58:34;2023-02-16 23:58:34;Missing due to calibration or zero/span check;330.166
2023-02-17 00:06:30;2023-02-17 00:09:05;Missing due to calibration or zero/span check;351.7651811594203
2023-02-17 00:11:30;2023-02-17 00:14:14;Missing due to calibration or zero/span check;382.7889436619718
2023-02-17 00:16:30;2023-02-17 00:18:40;Missing due to calibration or zero/span check;362.07520833333336
2023-02-17 00:21:30;2023-02-17 00:24:32;Missing due to calibration or zero/span check;315.943009009009
2023-02-17 00:26:30;2023-02-17 00:27:42;Missing due to calibration or zero/span check;259.10544999999996
2023-02-17 00:40:59;2023-02-17 00:40:59;Missing due to calibration or zero/span check;340.168
2023-02-17 00:41:30;2023-02-17 00:44:18;Missing due to calibration or zero/span check;345.8956953642384
2023-02-17 00:46:30;2023-02-17 00:49:03;Missing due to calibration or zero/span check;380.0475267175573
2023-02-17 00:50:28;2023-02-17 00:50:28;Missing due to calibration or zero/span check;283.317
2023-02-17 00:51:30;2023-02-17 00:53:58;Missing due to calibration or zero/span check;355.6222028985507
2023-02-17 00:56:30;2023-02-17 00:59:04;Missing due to calibration or zero/span check;331.66354545454544
2023-02-17 01:01:30;2023-02-17 01:02:23;Missing due to calibration or zero/span check;265.81075609756095
2023-02-17 01:11:41;2023-02-17 01:11:41;Missing due to calibration or zero/span check;563.745
2023-02-17 01:11:49;2023-02-17 01:11:52;Missing due to calibration or zero/span check;680.09725
2023-02-17 01:14:09;2023-02-17 01:14:09;Missing due to calibration or zero/span check;581.743
2023-02-17 01:14:11;2023-02-17 01:14:11;Missing due to calibration or zero/span check;600.824
2023-02-17 01:14:21;2023-02-17 01:14:24;Missing due to calibration or zero/span check;601.18125
2023-02-17 01:14:28;2023-02-17 01:14:28;Missing due to calibration or zero/span check;581.559
2023-02-17 01:14:30;2023-02-17 01:14:31;Missing due to calibration or zero/span check;603.6465000000001
2023-02-17 01:14:55;2023-02-17 01:14:56;Missing due to calibration or zero/span check;593.1220000000001
2023-02-17 01:16:30;2023-02-17 01:19:36;Missing due to calibration or zero/span check;344.25937869822485
2023-02-17 01:21:30;2023-02-17 01:24:31;Missing due to calibration or zero/span check;377.1911851851852
2023-02-17 01:26:30;2023-02-17 01:28:47;Missing due to calibration or zero/span check;358.9408897637795
2023-02-17 01:31:30;2023-02-17 01:34:25;Missing due to calibration or zero/span check;311.9199519230769
2023-02-17 01:36:30;2023-02-17 01:37:53;Missing due to calibration or zero/span check;254.812338028169
2023-02-17 01:50:41;2023-02-17 01:50:41;Missing due to calibration or zero/span check;157.957
2023-02-17 01:51:30;2023-02-17 01:54:30;Missing due to calibration or zero/span check;343.3856932515338
2023-02-17 01:56:30;2023-02-17 01:58:47;Missing due to calibration or zero/span check;387.18335344827585
2023-02-17 02:01:30;2023-02-17 02:03:50;Missing due to calibration or zero/span check;360.5676153846154
2023-02-17 02:06:30;2023-02-17 02:09:31;Missing due to calibration or zero/span check;313.05437500000005
2023-02-17 02:11:30;2023-02-17 02:13:22;Missing due to calibration or zero/span check;248.84149504950494
2023-02-17 02:16:07;2023-02-17 02:16:07;Missing due to calibration or zero/span check;312.873
2023-02-17 02:17:47;2023-02-17 02:17:47;Missing due to calibration or zero/span check;311.035
2023-02-17 02:26:30;2023-02-17 02:29:27;Missing due to calibration or zero/span check;352.52624375
2023-02-17 02:31:30;2023-02-17 02:33:27;Missing due to calibration or zero/span check;392.5596170212766
2023-02-17 02:34:08;2023-02-17 02:34:08;Missing due to calibration or zero/span check;471.736
2023-02-17 02:36:30;2023-02-17 02:38:55;Missing due to calibration or zero/span check;378.1001259259259
2023-02-17 02:41:30;2023-02-17 02:44:00;Missing due to calibration or zero/span check;353.4300595238095
2023-02-17 02:46:30;2023-02-17 02:47:55;Missing due to calibration or zero/span check;261.87798684210526
2023-02-17 02:48:21;2023-02-17 02:48:22;Missing due to calibration or zero/span check;342.6545
2023-02-17 02:56:01;2023-02-17 02:56:01;Missing due to calibration or zero/span check;321.469
2023-02-17 03:01:30;2023-02-17 03:04:14;Missing due to calibration or zero/span check;377.4621438356164
2023-02-17 03:06:30;2023-02-17 03:08:56;Missing due to calibration or zero/span check;423.26996721311474
2023-02-17 03:11:03;2023-02-17 03:11:03;Missing due to calibration or zero/span check;312.937
2023-02-17 03:11:30;2023-02-17 03:13:39;Missing due to calibration or zero/span check;397.65079831932775
2023-02-17 03:16:30;2023-02-17 03:19:22;Missing due to calibration or zero/span check;348.6756213592233
2023-02-17 03:21:30;2023-02-17 03:22:35;Missing due to calibration or zero/span check;273.63961111111115
2023-02-17 03:36:30;2023-02-17 03:39:10;Missing due to calibration or zero/span check;382.74290909090905
2023-02-17 03:41:30;2023-02-17 03:43:28;Missing due to calibration or zero/span check;432.2950103092784
2023-02-17 03:46:30;2023-02-17 03:48:37;Missing due to calibration or zero/span check;397.64735042735043
2023-02-17 03:51:30;2023-02-17 03:54:21;Missing due to calibration or zero/span check;352.55711214953266
2023-02-17 03:56:30;2023-02-17 03:57:51;Missing due to calibration or zero/span check;276.9333098591549
2023-02-17 03:58:20;2023-02-17 03:58:20;Missing due to calibration or zero/span check;338.434
2023-02-17 04:02:13;2023-02-17 04:02:13;Missing due to calibration or zero/span check;337.41
2023-02-17 04:11:30;2023-02-17 04:14:25;Missing due to calibration or zero/span check;377.72324683544304
2023-02-17 04:16:30;2023-02-17 04:18:40;Missing due to calibration or zero/span check;415.00387735849057
2023-02-17 04:21:30;2023-02-17 04:23:33;Missing due to calibration or zero/span check;389.7883539823009
2023-02-17 04:26:30;2023-02-17 04:29:27;Missing due to calibration or zero/span check;335.85262857142857
2023-02-17 04:31:30;2023-02-17 04:33:06;Missing due to calibration or zero/span check;270.2259534883721
2023-02-17 04:39:05;2023-02-17 04:39:05;Missing due to calibration or zero/span check;349.002
2023-02-17 04:46:30;2023-02-17 04:49:15;Missing due to calibration or zero/span check;365.34702027027026
2023-02-17 04:51:30;2023-02-17 04:54:22;Missing due to calibration or zero/span check;396.8258355263158
2023-02-17 04:54:39;2023-02-17 04:54:39;Missing due to calibration or zero/span check;307.25
2023-02-17 04:55:53;2023-02-17 04:55:53;Missing due to calibration or zero/span check;300.43
2023-02-17 04:56:30;2023-02-17 04:58:39;Missing due to calibration or zero/span check;374.98249579831935
2023-02-17 04:59:27;2023-02-17 04:59:27;Missing due to calibration or zero/span check;265.748
2023-02-17 04:59:38;2023-02-17 04:59:38;Missing due to calibration or zero/span check;273.65
2023-02-17 05:01:30;2023-02-17 05:04:29;Missing due to calibration or zero/span check;339.2421880341881
2023-02-17 05:06:30;2023-02-17 05:07:40;Missing due to calibration or zero/span check;270.3439833333333
2023-02-17 05:09:30;2023-02-17 05:09:30;Missing due to calibration or zero/span check;176.277
2023-02-17 05:13:26;2023-02-17 05:13:26;Missing due to calibration or zero/span check;178.02
2023-02-17 05:13:49;2023-02-17 05:13:49;Missing due to calibration or zero/span check;334.364
2023-02-17 05:21:30;2023-02-17 05:24:33;Missing due to calibration or zero/span check;463.2857168674699
2023-02-17 05:26:30;2023-02-17 05:29:45;Missing due to calibration or zero/span check;686.8505988700565
2023-02-17 05:31:30;2023-02-17 05:33:47;Missing due to calibration or zero/span check;418.77213385826775
2023-02-17 05:36:30;2023-02-17 05:39:10;Missing due to calibration or zero/span check;343.23323655913975
2023-02-17 05:41:30;2023-02-17 05:42:48;Missing due to calibration or zero/span check;268.77268656716416
2023-02-17 05:56:30;2023-02-17 05:59:18;Missing due to calibration or zero/span check;368.42906622516557
2023-02-17 06:01:30;2023-02-17 06:04:19;Missing due to calibration or zero/span check;401.18442567567564
2023-02-17 06:06:30;2023-02-17 06:08:40;Missing due to calibration or zero/span check;380.8809421487603
2023-02-17 06:11:30;2023-02-17 06:14:33;Missing due to calibration or zero/span check;331.841980952381
2023-02-17 06:16:30;2023-02-17 06:17:55;Missing due to calibration or zero/span check;258.6632266666666
2023-02-17 06:31:13;2023-02-17 06:31:13;Missing due to calibration or zero/span check;318.391
2023-02-17 06:31:17;2023-02-17 06:31:17;Missing due to calibration or zero/span check;174.197
2023-02-17 06:31:30;2023-02-17 06:34:32;Missing due to calibration or zero/span check;363.24715243902443
2023-02-17 06:36:30;2023-02-17 06:39:09;Missing due to calibration or zero/span check;394.9676811594203
2023-02-17 06:41:30;2023-02-17 06:43:30;Missing due to calibration or zero/span check;379.5917636363636
2023-02-17 06:46:30;2023-02-17 06:49:45;Missing due to calibration or zero/span check;328.16914615384616
2023-02-17 06:51:30;2023-02-17 06:53:00;Missing due to calibration or zero/span check;268.28835064935066
2023-02-17 06:56:04;2023-02-17 06:56:04;Missing due to calibration or zero/span check;324.469
2023-02-17 07:06:30;2023-02-17 07:09:24;Missing due to calibration or zero/span check;361.82045512820514
2023-02-17 07:11:30;2023-02-17 07:13:52;Missing due to calibration or zero/span check;399.34851639344265
2023-02-17 07:16:30;2023-02-17 07:18:31;Missing due to calibration or zero/span check;380.14690990990994
2023-02-17 07:21:30;2023-02-17 07:24:16;Missing due to calibration or zero/span check;347.59265346534653
2023-02-17 07:26:30;2023-02-17 07:28:28;Missing due to calibration or zero/span check;257.2987943925234
2023-02-17 07:28:59;2023-02-17 07:28:59;Missing due to calibration or zero/span check;310.453
2023-02-17 07:41:30;2023-02-17 07:44:09;Missing due to calibration or zero/span check;413.22134042553193
2023-02-17 07:46:30;2023-02-17 07:48:54;Missing due to calibration or zero/span check;739.8799918032787
2023-02-17 07:51:30;2023-02-17 07:53:25;Missing due to calibration or zero/span check;401.01111320754717
2023-02-17 07:54:55;2023-02-17 07:54:55;Missing due to calibration or zero/span check;302.515
2023-02-17 07:56:30;2023-02-17 07:59:22;Missing due to calibration or zero/span check;367.16342592592594
2023-02-17 08:01:30;2023-02-17 08:02:57;Missing due to calibration or zero/span check;273.59212
2023-02-17 08:11:23;2023-02-17 08:11:23;Missing due to calibration or zero/span check;334.54
2023-02-17 08:16:30;2023-02-17 08:19:08;Missing due to calibration or zero/span check;401.1485531914893
2023-02-17 08:21:30;2023-02-17 08:23:46;Missing due to calibration or zero/span check;437.8103947368421
2023-02-17 08:26:30;2023-02-17 08:28:10;Missing due to calibration or zero/span check;421.0919333333333
2023-02-17 08:31:30;2023-02-17 08:34:42;Missing due to calibration or zero/span check;360.41802459016395
2023-02-17 08:36:30;2023-02-17 08:37:54;Missing due to calibration or zero/span check;273.6584133333333
2023-02-17 08:40:33;2023-02-17 08:40:33;Missing due to calibration or zero/span check;174.901
2023-02-17 08:41:28;2023-02-17 08:41:28;Missing due to calibration or zero/span check;176.612
2023-02-17 08:51:30;2023-02-17 08:54:31;Missing due to calibration or zero/span check;419.75090853658537
2023-02-17 08:56:30;2023-02-17 08:58:22;Missing due to calibration or zero/span check;458.717967032967
2023-02-17 09:00:06;2023-02-17 09:00:06;Missing due to calibration or zero/span check;358.497
2023-02-17 09:01:30;2023-02-17 09:04:15;Missing due to calibration or zero/span check;435.8067032258065
2023-02-17 09:06:30;2023-02-17 09:09:40;Missing due to calibration or zero/span check;380.18738461538464
2023-02-17 09:11:30;2023-02-17 09:12:57;Missing due to calibration or zero/span check;282.8342077922078
2023-02-17 09:23:12;2023-02-17 09:23:12;Missing due to calibration or zero/span check;342.893
2023-02-17 09:26:30;2023-02-17 09:29:23;Missing due to calibration or zero/span check;438.779141025641
2023-02-17 09:31:30;2023-02-17 09:34:08;Missing due to calibration or zero/span check;465.30055395683456
2023-02-17 09:36:30;2023-02-17 09:38:28;Missing due to calibration or zero/span check;451.7118333333333
2023-02-17 09:41:23;2023-02-17 09:41:23;Missing due to calibration or zero/span check;533.896
2023-02-17 09:41:30;2023-02-17 09:44:11;Missing due to calibration or zero/span check;399.003
2023-02-17 09:46:30;2023-02-17 09:57:06;Missing due to calibration or zero/span check;258.815528
2023-02-17 09:57:15;2023-02-17 09:57:18;Missing due to calibration or zero/span check;11.7705
2023-02-17 09:57:53;2023-02-17 09:58:00;Missing due to calibration or zero/span check;38.45675
2023-02-17 09:58:16;2023-02-17 09:58:20;Missing due to calibration or zero/span check;53.4914
2023-02-17 09:58:22;2023-02-17 09:58:23;Missing due to calibration or zero/span check;59.53699999999999
2023-02-17 09:58:25;2023-02-17 09:58:26;Missing due to calibration or zero/span check;69.33000000000001
2023-02-17 09:58:28;2023-02-17 09:58:30;Missing due to calibration or zero/span check;61.30533333333333
2023-02-17 09:58:33;2023-02-17 09:58:35;Missing due to calibration or zero/span check;74.72566666666667
2023-02-17 09:58:39;2023-02-17 09:58:44;Missing due to calibration or zero/span check;51.626666666666665
2023-02-17 10:01:30;2023-02-17 10:04:20;Missing due to calibration or zero/span check;443.60592105263163
2023-02-17 10:06:30;2023-02-17 10:09:26;Missing due to calibration or zero/span check;476.6444183006536
2023-02-17 10:11:30;2023-02-17 10:13:06;Missing due to calibration or zero/span check;463.7625
2023-02-17 10:16:30;2023-02-17 10:19:14;Missing due to calibration or zero/span check;403.8605416666667
2023-02-17 10:21:30;2023-02-17 10:22:48;Missing due to calibration or zero/span check;285.10876119402985
2023-02-17 10:26:10;2023-02-17 10:26:10;Missing due to calibration or zero/span check;359.969
2023-02-17 10:36:30;2023-02-17 10:39:37;Missing due to calibration or zero/span check;450.44744378698226
2023-02-17 10:41:30;2023-02-17 10:44:23;Missing due to calibration or zero/span check;483.26115131578945
2023-02-17 10:46:07;2023-02-17 10:46:07;Missing due to calibration or zero/span check;365.329
2023-02-17 10:46:30;2023-02-17 10:47:45;Missing due to calibration or zero/span check;472.0762615384615
2023-02-17 10:47:52;2023-02-17 10:47:52;Missing due to calibration or zero/span check;290.191
2023-02-17 10:47:54;2023-02-17 10:47:54;Missing due to calibration or zero/span check;310.266
2023-02-17 10:47:56;2023-02-17 10:47:58;Missing due to calibration or zero/span check;296.73266666666666
2023-02-17 10:51:30;2023-02-17 10:54:30;Missing due to calibration or zero/span check;410.1148288288288
2023-02-17 10:56:30;2023-02-17 10:58:22;Missing due to calibration or zero/span check;290.75888118811883
2023-02-17 11:11:30;2023-02-17 11:14:17;Missing due to calibration or zero/span check;478.5382466666666
2023-02-17 11:16:30;2023-02-17 11:18:41;Missing due to calibration or zero/span check;520.1527685185184
2023-02-17 11:21:30;2023-02-17 11:23:34;Missing due to calibration or zero/span check;497.5188947368421
2023-02-17 11:26:30;2023-02-17 11:29:41;Missing due to calibration or zero/span check;413.5836890756303
2023-02-17 11:31:30;2023-02-17 11:33:02;Missing due to calibration or zero/span check;299.332625
2023-02-17 11:46:30;2023-02-17 11:49:00;Missing due to calibration or zero/span check;487.60028571428575
2023-02-17 11:51:30;2023-02-17 11:53:34;Missing due to calibration or zero/span check;526.1382666666666
2023-02-17 11:56:30;2023-02-17 11:58:41;Missing due to calibration or zero/span check;497.59971900826446
2023-02-17 12:01:30;2023-02-17 12:04:18;Missing due to calibration or zero/span check;442.412
2023-02-17 12:06:30;2023-02-17 12:07:56;Missing due to calibration or zero/span check;294.2447894736842
2023-02-17 12:11:29;2023-02-17 12:11:29;Missing due to calibration or zero/span check;176.928
2023-02-17 12:21:30;2023-02-17 12:24:17;Missing due to calibration or zero/span check;486.99839597315435
2023-02-17 12:26:30;2023-02-17 12:28:04;Missing due to calibration or zero/span check;523.0416944444445
2023-02-17 12:31:30;2023-02-17 12:33:40;Missing due to calibration or zero/span check;505.42805000000004
2023-02-17 12:36:30;2023-02-17 12:39:37;Missing due to calibration or zero/span check;425.9116147540983
2023-02-17 12:41:30;2023-02-17 12:42:52;Missing due to calibration or zero/span check;302.78247142857145
2023-02-17 12:56:30;2023-02-17 12:59:30;Missing due to calibration or zero/span check;484.10264197530864
2023-02-17 13:01:30;2023-02-17 13:02:34;Missing due to calibration or zero/span check;517.5375
2023-02-17 13:06:30;2023-02-17 13:08:35;Missing due to calibration or zero/span check;498.8330086956522
2023-02-17 13:11:30;2023-02-17 13:14:49;Missing due to calibration or zero/span check;426.2532824427481
2023-02-17 13:16:30;2023-02-17 13:18:36;Missing due to calibration or zero/span check;282.64673949579833
2023-02-17 13:24:44;2023-02-17 13:24:44;Missing due to calibration or zero/span check;184.633
2023-02-17 13:31:30;2023-02-17 13:34:19;Missing due to calibration or zero/span check;487.18970394736846
2023-02-17 13:36:30;2023-02-17 13:38:39;Missing due to calibration or zero/span check;521.372390909091
2023-02-17 13:41:30;2023-02-17 13:43:30;Missing due to calibration or zero/span check;494.5729636363636
2023-02-17 13:46:04;2023-02-17 13:46:04;Missing due to calibration or zero/span check;374.084
2023-02-17 13:46:30;2023-02-17 13:49:41;Missing due to calibration or zero/span check;428.50079259259263
2023-02-17 13:51:30;2023-02-17 13:53:27;Missing due to calibration or zero/span check;285.9457102803738
2023-02-17 14:06:30;2023-02-17 14:09:37;Missing due to calibration or zero/span check;485.0157440476191
2023-02-17 14:11:30;2023-02-17 14:14:38;Missing due to calibration or zero/span check;517.7242012195122
2023-02-17 14:16:30;2023-02-17 14:18:32;Missing due to calibration or zero/span check;504.9749910714286
2023-02-17 14:21:30;2023-02-17 14:24:39;Missing due to calibration or zero/span check;423.99376033057854
2023-02-17 14:26:30;2023-02-17 14:27:39;Missing due to calibration or zero/span check;311.26478947368423
2023-02-17 14:41:30;2023-02-17 14:44:33;Missing due to calibration or zero/span check;484.18187349397596
2023-02-17 14:46:30;2023-02-17 14:48:11;Missing due to calibration or zero/span check;523.0707142857143
2023-02-17 14:50:14;2023-02-17 14:50:14;Missing due to calibration or zero/span check;404.329
2023-02-17 14:51:30;2023-02-17 14:53:28;Missing due to calibration or zero/span check;498.531787037037
2023-02-17 14:56:30;2023-02-17 14:59:28;Missing due to calibration or zero/span check;440.4780462962963
2023-02-17 15:01:30;2023-02-17 15:02:39;Missing due to calibration or zero/span check;320.0996964285714
2023-02-17 15:12:14;2023-02-17 15:12:14;Missing due to calibration or zero/span check;368.676
2023-02-17 15:16:30;2023-02-17 15:18:51;Missing due to calibration or zero/span check;497.2170483870967
2023-02-17 15:21:30;2023-02-17 15:23:21;Missing due to calibration or zero/span check;518.9750823529412
2023-02-17 15:26:30;2023-02-17 15:28:28;Missing due to calibration or zero/span check;497.74589814814817
2023-02-17 15:29:33;2023-02-17 15:29:33;Missing due to calibration or zero/span check;595.132
2023-02-17 15:31:30;2023-02-17 15:34:09;Missing due to calibration or zero/span check;442.31679166666663
2023-02-17 15:36:30;2023-02-17 15:38:27;Missing due to calibration or zero/span check;289.96061904761905
2023-02-17 15:51:09;2023-02-17 15:51:09;Missing due to calibration or zero/span check;389.131
2023-02-17 15:51:30;2023-02-17 15:54:25;Missing due to calibration or zero/span check;482.99538607594934
2023-02-17 15:56:30;2023-02-17 15:58:43;Missing due to calibration or zero/span check;522.6920183486238
2023-02-17 16:01:30;2023-02-17 16:03:28;Missing due to calibration or zero/span check;503.8857037037037
2023-02-17 16:06:30;2023-02-17 16:10:11;Missing due to calibration or zero/span check;409.4776025641026
2023-02-17 16:11:30;2023-02-17 16:12:54;Missing due to calibration or zero/span check;296.73939726027396
2023-02-17 16:26:30;2023-02-17 16:29:18;Missing due to calibration or zero/span check;467.46419333333336
2023-02-17 16:31:30;2023-02-17 16:33:41;Missing due to calibration or zero/span check;518.425787037037
2023-02-17 16:33:46;2023-02-17 16:33:46;Missing due to calibration or zero/span check;375.005
2023-02-17 16:36:30;2023-02-17 16:38:12;Missing due to calibration or zero/span check;494.50460869565217
