ccn_sursaturation,pollution_flag,ccn_conc,datetime,ccn_flag
0.8,0.0,312.12,2021-02-05 07:47:48,0.0
0.8,0.0,268.346,2021-02-05 07:47:49,0.0
0.8,0.0,287.433,2021-02-05 07:47:50,0.0
0.8,0.0,298.901,2021-02-05 07:47:51,0.0
0.8,0.0,270.295,2021-02-05 07:47:52,0.0
0.8,0.0,283.541,2021-02-05 07:47:53,0.0
0.8,0.0,267.516,2021-02-05 07:47:54,0.0
0.8,0.0,283.603,2021-02-05 07:47:55,0.0
0.8,0.0,267.033,2021-02-05 07:47:56,0.0
0.8,0.0,251.822,2021-02-05 07:47:57,0.0
0.8,0.0,218.232,2021-02-05 07:47:58,0.0
0.8,0.0,288.112,2021-02-05 07:47:59,0.0
0.8,0.0,254.404,2021-02-05 07:48:00,0.0
0.8,0.0,232.887,2021-02-05 07:48:01,0.0
0.8,0.0,296.221,2021-02-05 07:48:02,0.0
0.8,0.0,302.03,2021-02-05 07:48:03,0.0
0.8,0.0,242.22,2021-02-05 07:48:04,0.0
0.8,0.0,273.736,2021-02-05 07:48:05,0.0
0.8,0.0,254.553,2021-02-05 07:48:06,0.0
0.8,0.0,302.76,2021-02-05 07:48:07,0.0
0.8,0.0,290.755,2021-02-05 07:48:08,0.0
0.8,0.0,253.213,2021-02-05 07:48:09,0.0
0.8,0.0,271.163,2021-02-05 07:48:10,0.0
0.8,0.0,273.532,2021-02-05 07:48:11,0.0
0.8,0.0,277.089,2021-02-05 07:48:12,0.0
0.8,0.0,259.451,2021-02-05 07:48:13,0.0
0.8,0.0,317.743,2021-02-05 07:48:14,0.0
0.8,0.0,269.88,2021-02-05 07:48:15,0.0
0.8,0.0,305.115,2021-02-05 07:48:16,0.0
0.8,0.0,255.069,2021-02-05 07:48:17,0.0
0.8,0.0,270.751,2021-02-05 07:48:18,0.0
0.8,0.0,248.242,2021-02-05 07:48:19,0.0
0.8,0.0,239.738,2021-02-05 07:48:20,0.0
0.8,0.0,295.508,2021-02-05 07:48:21,0.0
0.8,0.0,291.242,2021-02-05 07:48:22,0.0
0.8,0.0,307.525,2021-02-05 07:48:23,0.0
0.8,0.0,308.865,2021-02-05 07:48:24,0.0
0.8,0.0,273.758,2021-02-05 07:48:25,0.0
0.8,0.0,286.253,2021-02-05 07:48:26,0.0
0.8,0.0,267.721,2021-02-05 07:48:27,0.0
0.8,0.0,282.113,2021-02-05 07:48:28,0.0
0.8,0.0,265.107,2021-02-05 07:48:29,0.0
0.8,0.0,281.831,2021-02-05 07:48:30,0.0
0.8,0.0,328.138,2021-02-05 07:48:31,0.0
0.8,0.0,264.709,2021-02-05 07:48:32,0.0
0.8,0.0,275.876,2021-02-05 07:48:33,0.0
0.8,0.0,225.659,2021-02-05 07:48:34,0.0
0.8,0.0,240.765,2021-02-05 07:48:35,0.0
0.8,0.0,224.607,2021-02-05 07:48:36,0.0
0.8,0.0,282.317,2021-02-05 07:48:37,0.0
0.8,0.0,291.281,2021-02-05 07:48:38,0.0
1.0,0.0,291.233,2021-02-05 07:50:10,0.0
1.0,0.0,240.124,2021-02-05 07:50:11,0.0
1.0,0.0,243.206,2021-02-05 07:50:12,0.0
1.0,0.0,234.192,2021-02-05 07:50:13,0.0
1.0,0.0,247.698,2021-02-05 07:50:14,0.0
1.0,0.0,276.11,2021-02-05 07:50:15,0.0
1.0,0.0,252.663,2021-02-05 07:50:16,0.0
1.0,0.0,259.61,2021-02-05 07:50:17,0.0
1.0,0.0,261.082,2021-02-05 07:50:18,0.0
1.0,0.0,312.037,2021-02-05 07:50:19,0.0
1.0,0.0,276.018,2021-02-05 07:50:20,0.0
1.0,0.0,281.691,2021-02-05 07:50:21,0.0
1.0,0.0,266.943,2021-02-05 07:50:22,0.0
1.0,0.0,306.211,2021-02-05 07:50:23,0.0
1.0,0.0,279.516,2021-02-05 07:50:24,0.0
1.0,0.0,294.398,2021-02-05 07:50:25,0.0
1.0,0.0,289.36,2021-02-05 07:50:26,0.0
1.0,0.0,289.731,2021-02-05 07:50:27,0.0
1.0,0.0,279.43,2021-02-05 07:50:28,0.0
1.0,0.0,261.719,2021-02-05 07:50:29,0.0
1.0,0.0,255.997,2021-02-05 07:50:30,0.0
1.0,0.0,270.857,2021-02-05 07:50:31,0.0
1.0,0.0,254.12,2021-02-05 07:50:32,0.0
1.0,0.0,230.573,2021-02-05 07:50:33,0.0
1.0,0.0,255.469,2021-02-05 07:50:34,0.0
1.0,0.0,292.289,2021-02-05 07:50:35,0.0
1.0,0.0,341.237,2021-02-05 07:50:36,0.0
1.0,0.0,334.99,2021-02-05 07:50:37,0.0
1.0,0.0,330.734,2021-02-05 07:50:38,0.0
1.0,0.0,320.005,2021-02-05 07:50:39,0.0
1.0,0.0,244.946,2021-02-05 07:50:40,0.0
1.0,0.0,235.48,2021-02-05 07:50:41,0.0
1.0,0.0,300.921,2021-02-05 07:50:42,0.0
1.0,0.0,297.704,2021-02-05 07:50:43,0.0
1.0,0.0,273.536,2021-02-05 07:50:44,0.0
1.0,0.0,292.137,2021-02-05 07:50:45,0.0
1.0,0.0,245.542,2021-02-05 07:50:46,0.0
1.0,0.0,250.322,2021-02-05 07:50:47,0.0
1.0,0.0,235.515,2021-02-05 07:50:48,0.0
1.0,0.0,241.287,2021-02-05 07:50:49,0.0
1.0,0.0,219.451,2021-02-05 07:50:50,0.0
1.0,0.0,209.611,2021-02-05 07:50:51,0.0
1.0,0.0,281.726,2021-02-05 07:50:52,0.0
1.0,0.0,300.697,2021-02-05 07:50:53,0.0
1.0,0.0,286.786,2021-02-05 07:50:54,0.0
1.0,0.0,298.831,2021-02-05 07:50:55,0.0
1.0,0.0,273.063,2021-02-05 07:50:56,0.0
1.0,0.0,304.301,2021-02-05 07:50:57,0.0
1.0,0.0,240.985,2021-02-05 07:50:58,0.0
1.0,0.0,280.046,2021-02-05 07:50:59,0.0
1.0,0.0,295.98,2021-02-05 07:51:00,0.0
1.0,0.0,234.122,2021-02-05 07:51:01,0.0
1.0,0.0,246.71,2021-02-05 07:51:02,0.0
1.0,0.0,235.914,2021-02-05 07:51:03,0.0
1.0,0.0,209.773,2021-02-05 07:51:04,0.0
1.0,0.0,259.287,2021-02-05 07:51:05,0.0
1.0,0.0,313.111,2021-02-05 07:51:06,0.0
1.0,0.0,298.788,2021-02-05 07:51:07,0.0
1.0,0.0,350.271,2021-02-05 07:51:08,0.0
1.0,0.0,332.584,2021-02-05 07:51:09,0.0
1.0,0.0,263.141,2021-02-05 07:51:10,0.0
1.0,0.0,269.675,2021-02-05 07:51:11,0.0
1.0,0.0,261.87,2021-02-05 07:51:12,0.0
1.0,0.0,279.777,2021-02-05 07:51:13,0.0
1.0,0.0,246.083,2021-02-05 07:51:14,0.0
1.0,0.0,228.018,2021-02-05 07:51:15,0.0
1.0,0.0,251.277,2021-02-05 07:51:16,0.0
1.0,0.0,276.163,2021-02-05 07:51:17,0.0
1.0,0.0,226.918,2021-02-05 07:51:18,0.0
1.0,0.0,219.894,2021-02-05 07:51:19,0.0
1.0,0.0,222.76,2021-02-05 07:51:20,0.0
1.0,0.0,306.707,2021-02-05 07:51:21,0.0
1.0,0.0,314.664,2021-02-05 07:51:22,0.0
1.0,0.0,331.167,2021-02-05 07:51:23,0.0
1.0,0.0,372.685,2021-02-05 07:51:24,0.0
1.0,0.0,283.714,2021-02-05 07:51:25,0.0
1.0,0.0,256.219,2021-02-05 07:51:26,0.0
1.0,0.0,244.897,2021-02-05 07:51:27,0.0
1.0,0.0,221.399,2021-02-05 07:51:28,0.0
1.0,0.0,303.509,2021-02-05 07:51:29,0.0
1.0,0.0,316.143,2021-02-05 07:51:30,0.0
1.0,0.0,296.616,2021-02-05 07:51:31,0.0
1.0,0.0,274.093,2021-02-05 07:51:32,0.0
1.0,0.0,259.389,2021-02-05 07:51:33,0.0
1.0,0.0,183.496,2021-02-05 07:51:34,0.0
1.0,0.0,273.877,2021-02-05 07:51:35,0.0
1.0,0.0,236.286,2021-02-05 07:51:36,0.0
1.0,0.0,310.482,2021-02-05 07:51:37,0.0
1.0,0.0,332.857,2021-02-05 07:51:38,0.0
1.0,0.0,256.75,2021-02-05 07:51:39,0.0
1.0,0.0,262.639,2021-02-05 07:51:40,0.0
1.0,0.0,306.019,2021-02-05 07:51:41,0.0
1.0,0.0,303.064,2021-02-05 07:51:42,0.0
1.0,0.0,329.228,2021-02-05 07:51:43,0.0
1.0,0.0,307.289,2021-02-05 07:51:44,0.0
1.0,0.0,310.871,2021-02-05 07:51:45,0.0
1.0,0.0,267.139,2021-02-05 07:51:46,0.0
1.0,0.0,230.259,2021-02-05 07:51:47,0.0
1.0,0.0,230.232,2021-02-05 07:51:48,0.0
1.0,0.0,309.125,2021-02-05 07:51:49,0.0
1.0,0.0,245.144,2021-02-05 07:51:50,0.0
1.0,0.0,279.649,2021-02-05 07:51:51,0.0
1.0,0.0,245.268,2021-02-05 07:51:52,0.0
1.0,0.0,282.452,2021-02-05 07:51:53,0.0
1.0,0.0,281.16,2021-02-05 07:51:54,0.0
1.0,0.0,360.134,2021-02-05 07:51:55,0.0
1.0,0.0,301.399,2021-02-05 07:51:56,0.0
1.0,0.0,337.123,2021-02-05 07:51:57,0.0
1.0,0.0,307.615,2021-02-05 07:51:58,0.0
1.0,0.0,217.088,2021-02-05 07:51:59,0.0
1.0,0.0,251.189,2021-02-05 07:52:00,0.0
1.0,0.0,246.62,2021-02-05 07:52:01,0.0
1.0,0.0,284.138,2021-02-05 07:52:02,0.0
1.0,0.0,288.491,2021-02-05 07:52:03,0.0
1.0,0.0,230.543,2021-02-05 07:52:04,0.0
1.0,0.0,210.615,2021-02-05 07:52:05,0.0
1.0,0.0,199.671,2021-02-05 07:52:06,0.0
1.0,0.0,276.241,2021-02-05 07:52:07,0.0
1.0,0.0,301.046,2021-02-05 07:52:08,0.0
1.0,0.0,363.629,2021-02-05 07:52:09,0.0
1.0,0.0,311.898,2021-02-05 07:52:10,0.0
1.0,0.0,283.997,2021-02-05 07:52:11,0.0
1.0,0.0,282.247,2021-02-05 07:52:12,0.0
1.0,0.0,307.985,2021-02-05 07:52:13,0.0
1.0,0.0,295.493,2021-02-05 07:52:14,0.0
1.0,0.0,291.068,2021-02-05 07:52:15,0.0
1.0,0.0,261.813,2021-02-05 07:52:16,0.0
1.0,0.0,246.612,2021-02-05 07:52:17,0.0
1.0,0.0,247.857,2021-02-05 07:52:18,0.0
1.0,0.0,199.724,2021-02-05 07:52:19,0.0
1.0,0.0,223.151,2021-02-05 07:52:20,0.0
1.0,0.0,234.459,2021-02-05 07:52:21,0.0
1.0,0.0,295.316,2021-02-05 07:52:22,0.0
1.0,0.0,329.578,2021-02-05 07:52:23,0.0
1.0,0.0,336.349,2021-02-05 07:52:24,0.0
1.0,0.0,301.825,2021-02-05 07:52:25,0.0
1.0,0.0,268.759,2021-02-05 07:52:26,0.0
1.0,0.0,274.426,2021-02-05 07:52:27,0.0
1.0,0.0,252.5,2021-02-05 07:52:28,0.0
1.0,0.0,282.775,2021-02-05 07:52:29,0.0
1.0,0.0,280.412,2021-02-05 07:52:30,0.0
1.0,0.0,249.147,2021-02-05 07:52:31,0.0
1.0,0.0,242.326,2021-02-05 07:52:32,0.0
1.0,0.0,224.399,2021-02-05 07:52:33,0.0
1.0,0.0,214.084,2021-02-05 07:52:34,0.0
1.0,0.0,237.596,2021-02-05 07:52:35,0.0
1.0,0.0,255.399,2021-02-05 07:52:36,0.0
1.0,0.0,329.531,2021-02-05 07:52:37,0.0
1.0,0.0,313.303,2021-02-05 07:52:38,0.0
1.0,0.0,363.458,2021-02-05 07:52:39,0.0
1.0,0.0,283.001,2021-02-05 07:52:40,0.0
1.0,0.0,257.665,2021-02-05 07:52:41,0.0
1.0,0.0,278.127,2021-02-05 07:52:42,0.0
1.0,0.0,284.607,2021-02-05 07:52:43,0.0
1.0,0.0,294.959,2021-02-05 07:52:44,0.0
1.0,0.0,286.469,2021-02-05 07:52:45,0.0
1.0,0.0,257.714,2021-02-05 07:52:46,0.0
1.0,0.0,254.181,2021-02-05 07:52:47,0.0
1.0,0.0,250.09,2021-02-05 07:52:48,0.0
1.0,0.0,280.482,2021-02-05 07:52:49,0.0
1.0,0.0,255.915,2021-02-05 07:52:50,0.0
1.0,0.0,275.194,2021-02-05 07:52:51,0.0
1.0,0.0,225.492,2021-02-05 07:52:52,0.0
1.0,0.0,233.533,2021-02-05 07:52:53,0.0
1.0,0.0,239.998,2021-02-05 07:52:54,0.0
1.0,0.0,270.818,2021-02-05 07:52:55,0.0
1.0,0.0,331.459,2021-02-05 07:52:56,0.0
1.0,0.0,294.574,2021-02-05 07:52:57,0.0
1.0,0.0,276.268,2021-02-05 07:52:58,0.0
1.0,0.0,279.947,2021-02-05 07:52:59,0.0
1.0,0.0,280.72,2021-02-05 07:53:00,0.0
1.0,0.0,248.665,2021-02-05 07:53:01,0.0
1.0,0.0,257.184,2021-02-05 07:53:02,0.0
1.0,0.0,236.517,2021-02-05 07:53:03,0.0
1.0,0.0,248.806,2021-02-05 07:53:04,0.0
1.0,0.0,228.142,2021-02-05 07:53:05,0.0
1.0,0.0,215.772,2021-02-05 07:53:06,0.0
1.0,0.0,241.712,2021-02-05 07:53:07,0.0
1.0,0.0,229.294,2021-02-05 07:53:08,0.0
1.0,0.0,253.489,2021-02-05 07:53:09,0.0
1.0,0.0,262.736,2021-02-05 07:53:10,0.0
1.0,0.0,303.226,2021-02-05 07:53:11,0.0
1.0,0.0,329.764,2021-02-05 07:53:12,0.0
1.0,0.0,332.046,2021-02-05 07:53:13,0.0
1.0,0.0,311.103,2021-02-05 07:53:14,0.0
1.0,0.0,298.219,2021-02-05 07:53:15,0.0
1.0,0.0,253.957,2021-02-05 07:53:16,0.0
1.0,0.0,278.239,2021-02-05 07:53:17,0.0
1.0,0.0,251.532,2021-02-05 07:53:18,0.0
1.0,0.0,274.381,2021-02-05 07:53:19,0.0
1.0,0.0,262.754,2021-02-05 07:53:20,0.0
1.0,0.0,223.012,2021-02-05 07:53:21,0.0
1.0,0.0,198.643,2021-02-05 07:53:22,0.0
1.0,0.0,204.69,2021-02-05 07:53:23,0.0
1.0,0.0,209.062,2021-02-05 07:53:24,0.0
1.0,0.0,241.749,2021-02-05 07:53:25,0.0
1.0,0.0,344.996,2021-02-05 07:53:26,0.0
1.0,0.0,378.569,2021-02-05 07:53:28,0.0
1.0,0.0,226.401,2021-02-05 07:53:29,0.0
1.0,0.0,240.283,2021-02-05 07:53:30,0.0
1.0,0.0,213.446,2021-02-05 07:53:31,0.0
1.0,0.0,311.099,2021-02-05 07:53:32,0.0
1.0,0.0,345.165,2021-02-05 07:53:33,0.0
1.0,0.0,364.404,2021-02-05 07:53:34,0.0
1.0,0.0,266.416,2021-02-05 07:53:35,0.0
1.0,0.0,242.774,2021-02-05 07:53:36,0.0
1.0,0.0,185.146,2021-02-05 07:53:37,0.0
1.0,0.0,183.263,2021-02-05 07:53:38,0.0
0.2,0.0,169.034,2021-02-05 07:59:25,0.0
0.2,0.0,183.13,2021-02-05 07:59:26,0.0
0.2,0.0,200.351,2021-02-05 07:59:27,0.0
0.2,0.0,222.395,2021-02-05 07:59:28,0.0
0.2,0.0,184.702,2021-02-05 07:59:29,0.0
0.2,0.0,239.034,2021-02-05 07:59:30,0.0
0.2,0.0,188.366,2021-02-05 07:59:31,0.0
0.2,0.0,184.034,2021-02-05 07:59:32,0.0
0.2,0.0,143.289,2021-02-05 07:59:33,0.0
0.2,0.0,191.358,2021-02-05 07:59:34,0.0
0.2,0.0,183.733,2021-02-05 07:59:35,0.0
0.2,0.0,149.869,2021-02-05 07:59:36,0.0
0.2,0.0,198.577,2021-02-05 07:59:37,0.0
0.2,0.0,175.509,2021-02-05 07:59:38,0.0
0.2,0.0,234.305,2021-02-05 07:59:39,0.0
0.2,0.0,185.115,2021-02-05 07:59:40,0.0
0.2,0.0,189.13,2021-02-05 07:59:41,0.0
0.2,0.0,211.881,2021-02-05 07:59:42,0.0
0.2,0.0,174.538,2021-02-05 07:59:43,0.0
0.2,0.0,185.93,2021-02-05 07:59:44,0.0
0.2,0.0,169.232,2021-02-05 07:59:45,0.0
0.2,0.0,155.68,2021-02-05 07:59:46,0.0
0.2,0.0,182.368,2021-02-05 07:59:47,0.0
0.2,0.0,201.699,2021-02-05 07:59:48,0.0
0.2,0.0,166.429,2021-02-05 07:59:49,0.0
0.2,0.0,187.384,2021-02-05 07:59:50,0.0
0.2,0.0,195.233,2021-02-05 07:59:51,0.0
0.2,0.0,202.618,2021-02-05 07:59:52,0.0
0.2,0.0,211.748,2021-02-05 07:59:53,0.0
0.2,0.0,183.397,2021-02-05 07:59:54,0.0
0.2,0.0,176.718,2021-02-05 07:59:55,0.0
0.2,0.0,157.793,2021-02-05 07:59:56,0.0
0.2,0.0,211.28,2021-02-05 07:59:57,0.0
0.2,0.0,180.832,2021-02-05 07:59:58,0.0
0.2,0.0,191.67,2021-02-05 07:59:59,0.0
0.2,0.0,177.275,2021-02-05 08:00:02,0.0
0.2,0.0,163.491,2021-02-05 08:00:03,0.0
0.2,0.0,185.79,2021-02-05 08:00:04,0.0
0.2,0.0,169.877,2021-02-05 08:00:05,0.0
0.2,0.0,166.183,2021-02-05 08:00:06,0.0
0.2,0.0,191.01,2021-02-05 08:00:07,0.0
0.2,0.0,223.675,2021-02-05 08:00:08,0.0
0.2,0.0,160.965,2021-02-05 08:00:09,0.0
0.2,0.0,158.46,2021-02-05 08:00:10,0.0
0.2,0.0,184.65,2021-02-05 08:00:11,0.0
0.2,0.0,185.881,2021-02-05 08:00:12,0.0
0.2,0.0,201.801,2021-02-05 08:00:13,0.0
0.2,0.0,171.701,2021-02-05 08:00:14,0.0
0.2,0.0,198.719,2021-02-05 08:00:15,0.0
0.2,0.0,189.968,2021-02-05 08:00:16,0.0
0.2,0.0,190.238,2021-02-05 08:00:17,0.0
0.2,0.0,217.872,2021-02-05 08:00:18,0.0
0.2,0.0,212.737,2021-02-05 08:00:19,0.0
0.2,0.0,148.445,2021-02-05 08:00:20,0.0
0.2,0.0,201.77,2021-02-05 08:00:21,0.0
0.2,0.0,165.423,2021-02-05 08:00:22,0.0
0.2,0.0,204.142,2021-02-05 08:00:23,0.0
0.2,0.0,158.474,2021-02-05 08:00:24,0.0
0.2,0.0,192.547,2021-02-05 08:00:25,0.0
0.2,0.0,174.659,2021-02-05 08:00:26,0.0
0.2,0.0,185.651,2021-02-05 08:00:27,0.0
0.2,0.0,165.12,2021-02-05 08:00:28,0.0
0.2,0.0,187.017,2021-02-05 08:00:29,0.0
0.2,0.0,166.505,2021-02-05 08:00:30,0.0
0.2,0.0,177.259,2021-02-05 08:00:31,0.0
0.2,0.0,180.907,2021-02-05 08:00:32,0.0
0.2,0.0,175.952,2021-02-05 08:00:33,0.0
0.2,0.0,165.034,2021-02-05 08:00:34,0.0
0.2,0.0,157.109,2021-02-05 08:00:35,0.0
0.2,0.0,214.359,2021-02-05 08:00:36,0.0
0.2,0.0,204.489,2021-02-05 08:00:37,0.0
0.2,0.0,208.21,2021-02-05 08:00:38,0.0
0.2,0.0,169.913,2021-02-05 08:00:39,0.0
0.2,0.0,201.64,2021-02-05 08:00:40,0.0
0.2,0.0,194.577,2021-02-05 08:00:41,0.0
0.2,0.0,157.55,2021-02-05 08:00:42,0.0
0.2,0.0,162.01,2021-02-05 08:00:43,0.0
0.2,0.0,183.134,2021-02-05 08:00:44,0.0
0.2,0.0,180.399,2021-02-05 08:00:45,0.0
0.2,0.0,191.725,2021-02-05 08:00:46,0.0
0.2,0.0,195.426,2021-02-05 08:00:47,0.0
0.2,0.0,186.9,2021-02-05 08:00:48,0.0
0.2,0.0,194.03,2021-02-05 08:00:49,0.0
0.2,0.0,198.379,2021-02-05 08:00:50,0.0
0.2,0.0,195.592,2021-02-05 08:00:51,0.0
0.2,0.0,229.72,2021-02-05 08:00:52,0.0
0.2,0.0,208.77,2021-02-05 08:00:53,0.0
0.2,0.0,195.636,2021-02-05 08:00:54,0.0
0.2,0.0,184.839,2021-02-05 08:00:55,0.0
0.2,0.0,180.021,2021-02-05 08:00:56,0.0
0.2,0.0,153.452,2021-02-05 08:00:57,0.0
0.2,0.0,192.746,2021-02-05 08:00:58,0.0
0.2,0.0,188.636,2021-02-05 08:00:59,0.0
0.2,0.0,180.019,2021-02-05 08:01:00,0.0
0.2,0.0,171.553,2021-02-05 08:01:01,0.0
0.2,0.0,159.732,2021-02-05 08:01:02,0.0
0.2,0.0,191.528,2021-02-05 08:01:03,0.0
0.2,0.0,193.237,2021-02-05 08:01:04,0.0
0.2,0.0,204.417,2021-02-05 08:01:05,0.0
0.2,0.0,209.127,2021-02-05 08:01:06,0.0
0.2,0.0,184.789,2021-02-05 08:01:07,0.0
0.2,0.0,175.77,2021-02-05 08:01:08,0.0
0.2,0.0,187.375,2021-02-05 08:01:09,0.0
0.2,0.0,185.839,2021-02-05 08:01:10,0.0
0.2,0.0,179.931,2021-02-05 08:01:11,0.0
0.2,0.0,194.416,2021-02-05 08:01:12,0.0
0.2,0.0,146.142,2021-02-05 08:01:13,0.0
0.2,0.0,170.136,2021-02-05 08:01:14,0.0
0.2,0.0,189.415,2021-02-05 08:01:15,0.0
0.2,0.0,224.92,2021-02-05 08:01:16,0.0
0.2,0.0,200.813,2021-02-05 08:01:17,0.0
0.2,0.0,184.192,2021-02-05 08:01:18,0.0
0.2,0.0,151.979,2021-02-05 08:01:19,0.0
0.2,0.0,155.761,2021-02-05 08:01:21,0.0
0.2,0.0,169.467,2021-02-05 08:01:22,0.0
0.2,0.0,195.602,2021-02-05 08:01:23,0.0
0.2,0.0,198.332,2021-02-05 08:01:24,0.0
0.2,0.0,210.613,2021-02-05 08:01:25,0.0
0.2,0.0,187.662,2021-02-05 08:01:26,0.0
0.2,0.0,170.018,2021-02-05 08:01:27,0.0
0.2,0.0,189.858,2021-02-05 08:01:28,0.0
0.2,0.0,198.733,2021-02-05 08:01:29,0.0
0.2,0.0,172.756,2021-02-05 08:01:30,0.0
0.2,0.0,197.071,2021-02-05 08:01:31,0.0
0.2,0.0,175.622,2021-02-05 08:01:32,0.0
0.2,0.0,176.062,2021-02-05 08:01:33,0.0
0.2,0.0,194.108,2021-02-05 08:01:34,0.0
0.2,0.0,193.01,2021-02-05 08:01:35,0.0
0.2,0.0,156.859,2021-02-05 08:01:36,0.0
0.2,0.0,191.99,2021-02-05 08:01:37,0.0
0.2,0.0,179.669,2021-02-05 08:01:38,0.0
0.2,0.0,218.006,2021-02-05 08:01:39,0.0
0.2,0.0,174.369,2021-02-05 08:01:40,0.0
0.2,0.0,186.08,2021-02-05 08:01:41,0.0
0.2,0.0,141.275,2021-02-05 08:01:42,0.0
0.2,0.0,164.46,2021-02-05 08:01:43,0.0
0.2,0.0,200.553,2021-02-05 08:01:44,0.0
0.2,0.0,186.81,2021-02-05 08:01:45,0.0
0.2,0.0,181.902,2021-02-05 08:01:46,0.0
0.2,0.0,192.415,2021-02-05 08:01:47,0.0
0.2,0.0,206.996,2021-02-05 08:01:48,0.0
0.2,0.0,165.513,2021-02-05 08:01:49,0.0
0.2,0.0,183.756,2021-02-05 08:01:50,0.0
0.2,0.0,201.075,2021-02-05 08:01:51,0.0
0.2,0.0,198.866,2021-02-05 08:01:52,0.0
0.2,0.0,184.007,2021-02-05 08:01:53,0.0
0.2,0.0,180.777,2021-02-05 08:01:54,0.0
0.2,0.0,175.62,2021-02-05 08:01:55,0.0
0.2,0.0,203.749,2021-02-05 08:01:56,0.0
0.2,0.0,161.77,2021-02-05 08:01:57,0.0
0.2,0.0,180.434,2021-02-05 08:01:58,0.0
0.2,0.0,171.728,2021-02-05 08:01:59,0.0
0.2,0.0,186.682,2021-02-05 08:02:00,0.0
0.2,0.0,177.734,2021-02-05 08:02:01,0.0
0.2,0.0,186.698,2021-02-05 08:02:02,0.0
0.2,0.0,202.685,2021-02-05 08:02:03,0.0
0.2,0.0,177.213,2021-02-05 08:02:04,0.0
0.2,0.0,188.671,2021-02-05 08:02:05,0.0
0.2,0.0,184.792,2021-02-05 08:02:06,0.0
0.2,0.0,161.764,2021-02-05 08:02:07,0.0
0.2,0.0,184.529,2021-02-05 08:02:08,0.0
0.2,0.0,200.541,2021-02-05 08:02:09,0.0
0.2,0.0,203.084,2021-02-05 08:02:10,0.0
0.2,0.0,178.185,2021-02-05 08:02:11,0.0
0.2,0.0,171.601,2021-02-05 08:02:12,0.0
0.2,0.0,172.577,2021-02-05 08:02:13,0.0
0.2,0.0,177.909,2021-02-05 08:02:14,0.0
0.2,0.0,194.738,2021-02-05 08:02:15,0.0
0.2,0.0,191.852,2021-02-05 08:02:16,0.0
0.2,0.0,215.898,2021-02-05 08:02:17,0.0
0.2,0.0,180.786,2021-02-05 08:02:18,0.0
0.2,0.0,152.039,2021-02-05 08:02:19,0.0
0.2,0.0,166.613,2021-02-05 08:02:20,0.0
0.2,0.0,173.35,2021-02-05 08:02:21,0.0
0.2,0.0,180.956,2021-02-05 08:02:22,0.0
0.2,0.0,164.815,2021-02-05 08:02:23,0.0
0.2,0.0,195.343,2021-02-05 08:02:24,0.0
0.2,0.0,215.169,2021-02-05 08:02:25,0.0
0.2,0.0,177.896,2021-02-05 08:02:26,0.0
0.2,0.0,193.484,2021-02-05 08:02:27,0.0
0.2,0.0,190.461,2021-02-05 08:02:28,0.0
0.2,0.0,179.309,2021-02-05 08:02:29,0.0
0.2,0.0,195.227,2021-02-05 08:02:30,0.0
0.2,0.0,194.274,2021-02-05 08:02:31,0.0
0.2,0.0,171.01,2021-02-05 08:02:32,0.0
0.2,0.0,172.734,2021-02-05 08:02:33,0.0
0.2,0.0,195.619,2021-02-05 08:02:34,0.0
0.2,0.0,210.324,2021-02-05 08:02:35,0.0
0.2,0.0,195.774,2021-02-05 08:02:36,0.0
0.2,0.0,178.082,2021-02-05 08:02:37,0.0
0.2,0.0,192.153,2021-02-05 08:02:38,0.0
0.2,0.0,176.579,2021-02-05 08:02:39,0.0
0.2,0.0,174.249,2021-02-05 08:02:40,0.0
0.2,0.0,218.287,2021-02-05 08:02:41,0.0
0.2,0.0,191.119,2021-02-05 08:02:42,0.0
0.2,0.0,207.679,2021-02-05 08:02:43,0.0
0.2,0.0,158.729,2021-02-05 08:02:44,0.0
0.2,0.0,206.51,2021-02-05 08:02:45,0.0
0.2,0.0,163.111,2021-02-05 08:02:46,0.0
0.2,0.0,124.272,2021-02-05 08:02:47,0.0
0.2,0.0,148.278,2021-02-05 08:02:48,0.0
0.2,0.0,178.83,2021-02-05 08:02:49,0.0
0.2,0.0,177.085,2021-02-05 08:02:50,0.0
0.2,0.0,187.495,2021-02-05 08:02:51,0.0
0.2,0.0,185.579,2021-02-05 08:02:52,0.0
0.2,0.0,178.996,2021-02-05 08:02:53,0.0
0.2,0.0,161.559,2021-02-05 08:02:54,0.0
0.2,0.0,149.817,2021-02-05 08:02:55,0.0
0.2,0.0,160.824,2021-02-05 08:02:56,0.0
0.2,0.0,191.186,2021-02-05 08:02:57,0.0
0.2,0.0,223.42,2021-02-05 08:02:58,0.0
0.2,0.0,233.242,2021-02-05 08:02:59,0.0
0.2,0.0,179.984,2021-02-05 08:03:00,0.0
0.2,0.0,166.524,2021-02-05 08:03:01,0.0
0.2,0.0,207.07,2021-02-05 08:03:02,0.0
0.2,0.0,169.766,2021-02-05 08:03:03,0.0
0.2,0.0,174.772,2021-02-05 08:03:04,0.0
0.2,0.0,199.654,2021-02-05 08:03:05,0.0
0.2,0.0,206.339,2021-02-05 08:03:06,0.0
0.2,0.0,156.496,2021-02-05 08:03:07,0.0
0.2,0.0,182.589,2021-02-05 08:03:08,0.0
0.2,0.0,181.253,2021-02-05 08:03:09,0.0
