ccn_conc,datetime,ccn_sursaturation,ccn_flag,pollution_flag
270.353,2021-02-07 01:29:53,0.2,0.0,0.0
268.04,2021-02-07 01:29:54,0.2,0.0,0.0
259.459,2021-02-07 01:29:55,0.2,0.0,0.0
241.886,2021-02-07 01:29:56,0.2,0.0,0.0
237.64,2021-02-07 01:29:57,0.2,0.0,0.0
222.516,2021-02-07 01:29:58,0.2,0.0,0.0
240.42,2021-02-07 01:29:59,0.2,0.0,0.0
281.552,2021-02-07 01:30:00,0.2,0.0,0.0
263.875,2021-02-07 01:30:01,0.2,0.0,0.0
304.702,2021-02-07 01:30:02,0.2,0.0,0.0
237.176,2021-02-07 01:30:03,0.2,0.0,0.0
203.411,2021-02-07 01:30:04,0.2,0.0,0.0
211.921,2021-02-07 01:30:05,0.2,0.0,0.0
224.583,2021-02-07 01:30:06,0.2,0.0,0.0
291.347,2021-02-07 01:30:07,0.2,0.0,0.0
243.622,2021-02-07 01:30:08,0.2,0.0,0.0
285.752,2021-02-07 01:30:09,0.2,0.0,0.0
289.185,2021-02-07 01:30:10,0.2,0.0,0.0
289.573,2021-02-07 01:30:11,0.2,0.0,0.0
234.529,2021-02-07 01:30:12,0.2,0.0,0.0
259.27,2021-02-07 01:30:13,0.2,0.0,0.0
325.478,2021-02-07 01:30:14,0.2,0.0,0.0
269.798,2021-02-07 01:30:15,0.2,0.0,0.0
210.125,2021-02-07 01:30:16,0.2,0.0,0.0
219.957,2021-02-07 01:30:17,0.2,0.0,0.0
233.408,2021-02-07 01:30:18,0.2,0.0,0.0
251.643,2021-02-07 01:30:19,0.2,0.0,0.0
313.61,2021-02-07 01:30:20,0.2,0.0,0.0
281.623,2021-02-07 01:30:21,0.2,0.0,0.0
268.898,2021-02-07 01:30:22,0.2,0.0,0.0
262.632,2021-02-07 01:30:23,0.2,0.0,0.0
279.132,2021-02-07 01:30:24,0.2,0.0,0.0
269.901,2021-02-07 01:30:25,0.2,0.0,0.0
236.273,2021-02-07 01:30:26,0.2,0.0,0.0
274.272,2021-02-07 01:30:27,0.2,0.0,0.0
257.33,2021-02-07 01:30:28,0.2,0.0,0.0
236.041,2021-02-07 01:30:29,0.2,0.0,0.0
264.123,2021-02-07 01:30:30,0.2,0.0,0.0
278.875,2021-02-07 01:30:31,0.2,0.0,0.0
285.965,2021-02-07 01:30:32,0.2,0.0,0.0
244.856,2021-02-07 01:30:33,0.2,0.0,0.0
271.024,2021-02-07 01:30:34,0.2,0.0,0.0
251.609,2021-02-07 01:30:35,0.2,0.0,0.0
220.53,2021-02-07 01:30:36,0.2,0.0,0.0
236.926,2021-02-07 01:30:37,0.2,0.0,0.0
283.716,2021-02-07 01:30:38,0.2,0.0,0.0
305.251,2021-02-07 01:30:39,0.2,0.0,0.0
237.812,2021-02-07 01:30:40,0.2,0.0,0.0
281.368,2021-02-07 01:30:41,0.2,0.0,0.0
224.319,2021-02-07 01:30:42,0.2,0.0,0.0
219.417,2021-02-07 01:30:43,0.2,0.0,0.0
244.164,2021-02-07 01:30:44,0.2,0.0,0.0
312.901,2021-02-07 01:30:45,0.2,0.0,0.0
286.673,2021-02-07 01:30:46,0.2,0.0,0.0
214.399,2021-02-07 01:30:47,0.2,0.0,0.0
215.625,2021-02-07 01:30:48,0.2,0.0,0.0
205.861,2021-02-07 01:30:49,0.2,0.0,0.0
210.376,2021-02-07 01:30:50,0.2,0.0,0.0
213.481,2021-02-07 01:30:51,0.2,0.0,0.0
244.296,2021-02-07 01:30:52,0.2,0.0,0.0
281.753,2021-02-07 01:30:53,0.2,0.0,0.0
274.774,2021-02-07 01:30:54,0.2,0.0,0.0
279.738,2021-02-07 01:30:55,0.2,0.0,0.0
258.958,2021-02-07 01:30:56,0.2,0.0,0.0
259.967,2021-02-07 01:30:57,0.2,0.0,0.0
280.363,2021-02-07 01:30:58,0.2,0.0,0.0
291.583,2021-02-07 01:30:59,0.2,0.0,0.0
353.868,2021-02-07 01:31:00,0.2,0.0,0.0
270.696,2021-02-07 01:31:01,0.2,0.0,0.0
266.956,2021-02-07 01:31:02,0.2,0.0,0.0
201.807,2021-02-07 01:31:03,0.2,0.0,0.0
249.335,2021-02-07 01:31:04,0.2,0.0,0.0
353.739,2021-02-07 01:31:05,0.2,0.0,0.0
275.024,2021-02-07 01:31:06,0.2,0.0,0.0
297.767,2021-02-07 01:31:07,0.2,0.0,0.0
214.681,2021-02-07 01:31:08,0.2,0.0,0.0
232.417,2021-02-07 01:31:09,0.2,0.0,0.0
224.325,2021-02-07 01:31:10,0.2,0.0,0.0
227.411,2021-02-07 01:31:11,0.2,0.0,0.0
209.351,2021-02-07 01:31:12,0.2,0.0,0.0
220.516,2021-02-07 01:31:13,0.2,0.0,0.0
215.632,2021-02-07 01:31:14,0.2,0.0,0.0
208.766,2021-02-07 01:31:15,0.2,0.0,0.0
258.813,2021-02-07 01:31:16,0.2,0.0,0.0
237.788,2021-02-07 01:31:17,0.2,0.0,0.0
242.172,2021-02-07 01:31:18,0.2,0.0,0.0
199.6,2021-02-07 01:31:19,0.2,0.0,0.0
266.723,2021-02-07 01:31:20,0.2,0.0,0.0
295.919,2021-02-07 01:31:21,0.2,0.0,0.0
294.061,2021-02-07 01:31:22,0.2,0.0,0.0
278.259,2021-02-07 01:31:23,0.2,0.0,0.0
256.797,2021-02-07 01:31:24,0.2,0.0,0.0
240.472,2021-02-07 01:31:25,0.2,0.0,0.0
260.69,2021-02-07 01:31:26,0.2,0.0,0.0
269.478,2021-02-07 01:31:27,0.2,0.0,0.0
252.438,2021-02-07 01:31:28,0.2,0.0,0.0
264.05,2021-02-07 01:31:29,0.2,0.0,0.0
300.585,2021-02-07 01:31:30,0.2,0.0,0.0
335.239,2021-02-07 01:31:31,0.2,0.0,0.0
239.482,2021-02-07 01:31:32,0.2,0.0,0.0
272.839,2021-02-07 01:31:33,0.2,0.0,0.0
298.148,2021-02-07 01:31:34,0.2,0.0,0.0
290.805,2021-02-07 01:31:36,0.2,0.0,0.0
335.505,2021-02-07 01:31:37,0.2,0.0,0.0
268.517,2021-02-07 01:31:38,0.2,0.0,0.0
213.903,2021-02-07 01:31:39,0.2,0.0,0.0
237.772,2021-02-07 01:31:40,0.2,0.0,0.0
270.383,2021-02-07 01:31:41,0.2,0.0,0.0
267.443,2021-02-07 01:31:42,0.2,0.0,0.0
263.743,2021-02-07 01:31:43,0.2,0.0,0.0
256.321,2021-02-07 01:31:44,0.2,0.0,0.0
225.576,2021-02-07 01:31:45,0.2,0.0,0.0
251.626,2021-02-07 01:31:46,0.2,0.0,0.0
277.125,2021-02-07 01:31:47,0.2,0.0,0.0
249.653,2021-02-07 01:31:48,0.2,0.0,0.0
251.324,2021-02-07 01:31:49,0.2,0.0,0.0
260.26,2021-02-07 01:31:50,0.2,0.0,0.0
220.22,2021-02-07 01:31:51,0.2,0.0,0.0
245.787,2021-02-07 01:31:52,0.2,0.0,0.0
227.302,2021-02-07 01:31:53,0.2,0.0,0.0
233.873,2021-02-07 01:31:54,0.2,0.0,0.0
251.252,2021-02-07 01:31:55,0.2,0.0,0.0
275.818,2021-02-07 01:31:56,0.2,0.0,0.0
250.544,2021-02-07 01:31:57,0.2,0.0,0.0
265.631,2021-02-07 01:31:58,0.2,0.0,0.0
343.629,2021-02-07 01:31:59,0.2,0.0,0.0
287.69,2021-02-07 01:32:00,0.2,0.0,0.0
227.731,2021-02-07 01:32:01,0.2,0.0,0.0
215.038,2021-02-07 01:32:02,0.2,0.0,0.0
175.654,2021-02-07 01:32:03,0.2,0.0,0.0
230.943,2021-02-07 01:32:04,0.2,0.0,0.0
263.573,2021-02-07 01:32:05,0.2,0.0,0.0
231.431,2021-02-07 01:32:06,0.2,0.0,0.0
292.626,2021-02-07 01:32:07,0.2,0.0,0.0
245.075,2021-02-07 01:32:08,0.2,0.0,0.0
229.677,2021-02-07 01:32:09,0.2,0.0,0.0
261.082,2021-02-07 01:32:10,0.2,0.0,0.0
277.086,2021-02-07 01:32:11,0.2,0.0,0.0
251.078,2021-02-07 01:32:12,0.2,0.0,0.0
213.426,2021-02-07 01:32:13,0.2,0.0,0.0
198.939,2021-02-07 01:32:14,0.2,0.0,0.0
252.108,2021-02-07 01:32:15,0.2,0.0,0.0
296.758,2021-02-07 01:32:16,0.2,0.0,0.0
233.122,2021-02-07 01:32:17,0.2,0.0,0.0
225.836,2021-02-07 01:32:18,0.2,0.0,0.0
225.724,2021-02-07 01:32:19,0.2,0.0,0.0
212.023,2021-02-07 01:32:20,0.2,0.0,0.0
193.06,2021-02-07 01:32:21,0.2,0.0,0.0
223.127,2021-02-07 01:32:22,0.2,0.0,0.0
199.361,2021-02-07 01:32:23,0.2,0.0,0.0
191.144,2021-02-07 01:32:24,0.2,0.0,0.0
230.887,2021-02-07 01:32:25,0.2,0.0,0.0
223.012,2021-02-07 01:32:26,0.2,0.0,0.0
205.135,2021-02-07 01:32:27,0.2,0.0,0.0
238.913,2021-02-07 01:32:28,0.2,0.0,0.0
269.205,2021-02-07 01:32:29,0.2,0.0,0.0
225.403,2021-02-07 01:32:30,0.2,0.0,0.0
275.127,2021-02-07 01:32:31,0.2,0.0,0.0
248.824,2021-02-07 01:32:32,0.2,0.0,0.0
244.927,2021-02-07 01:32:33,0.2,0.0,0.0
257.319,2021-02-07 01:32:34,0.2,0.0,0.0
259.808,2021-02-07 01:32:35,0.2,0.0,0.0
253.352,2021-02-07 01:32:36,0.2,0.0,0.0
241.327,2021-02-07 01:32:37,0.2,0.0,0.0
208.228,2021-02-07 01:32:38,0.2,0.0,0.0
187.532,2021-02-07 01:32:39,0.2,0.0,0.0
195.039,2021-02-07 01:32:40,0.2,0.0,0.0
206.309,2021-02-07 01:32:41,0.2,0.0,0.0
238.311,2021-02-07 01:32:42,0.2,0.0,0.0
186.999,2021-02-07 01:32:43,0.2,0.0,0.0
206.832,2021-02-07 01:32:44,0.2,0.0,0.0
246.714,2021-02-07 01:32:45,0.2,0.0,0.0
248.161,2021-02-07 01:32:46,0.2,0.0,0.0
246.389,2021-02-07 01:32:47,0.2,0.0,0.0
286.863,2021-02-07 01:32:48,0.2,0.0,0.0
233.135,2021-02-07 01:32:49,0.2,0.0,0.0
256.336,2021-02-07 01:32:50,0.2,0.0,0.0
329.12,2021-02-07 01:32:51,0.2,0.0,0.0
251.632,2021-02-07 01:32:52,0.2,0.0,0.0
337.8,2021-02-07 01:32:53,0.2,0.0,0.0
270.591,2021-02-07 01:32:54,0.2,0.0,0.0
291.527,2021-02-07 01:32:55,0.2,0.0,0.0
231.075,2021-02-07 01:32:56,0.2,0.0,0.0
259.782,2021-02-07 01:32:57,0.2,0.0,0.0
276.833,2021-02-07 01:32:58,0.2,0.0,0.0
310.447,2021-02-07 01:32:59,0.2,0.0,0.0
301.032,2021-02-07 01:33:00,0.2,0.0,0.0
274.319,2021-02-07 01:33:01,0.2,0.0,0.0
234.501,2021-02-07 01:33:02,0.2,0.0,0.0
265.112,2021-02-07 01:33:03,0.2,0.0,0.0
281.411,2021-02-07 01:33:04,0.2,0.0,0.0
249.314,2021-02-07 01:33:06,0.2,0.0,0.0
273.627,2021-02-07 01:33:07,0.2,0.0,0.0
243.698,2021-02-07 01:33:08,0.2,0.0,0.0
244.856,2021-02-07 01:33:09,0.2,0.0,0.0
284.229,2021-02-07 01:33:10,0.2,0.0,0.0
285.336,2021-02-07 01:33:11,0.2,0.0,0.0
243.456,2021-02-07 01:33:13,0.2,0.0,0.0
219.211,2021-02-07 01:33:14,0.2,0.0,0.0
204.644,2021-02-07 01:33:15,0.2,0.0,0.0
257.656,2021-02-07 01:33:16,0.2,0.0,0.0
242.064,2021-02-07 01:33:17,0.2,0.0,0.0
255.401,2021-02-07 01:33:18,0.2,0.0,0.0
258.854,2021-02-07 01:33:19,0.2,0.0,0.0
212.414,2021-02-07 01:33:20,0.2,0.0,0.0
229.211,2021-02-07 01:33:21,0.2,0.0,0.0
221.543,2021-02-07 01:33:22,0.2,0.0,0.0
266.463,2021-02-07 01:33:23,0.2,0.0,0.0
240.791,2021-02-07 01:33:24,0.2,0.0,0.0
306.368,2021-02-07 01:33:25,0.2,0.0,0.0
264.085,2021-02-07 01:33:26,0.2,0.0,0.0
219.034,2021-02-07 01:33:27,0.2,0.0,0.0
266.934,2021-02-07 01:33:28,0.2,0.0,0.0
266.819,2021-02-07 01:33:29,0.2,0.0,0.0
303.8,2021-02-07 01:33:30,0.2,0.0,0.0
267.137,2021-02-07 01:33:31,0.2,0.0,0.0
241.858,2021-02-07 01:33:32,0.2,0.0,0.0
252.276,2021-02-07 01:33:33,0.2,0.0,0.0
206.836,2021-02-07 01:33:34,0.2,0.0,0.0
211.601,2021-02-07 01:33:35,0.2,0.0,0.0
231.745,2021-02-07 01:33:36,0.2,0.0,0.0
250.97,2021-02-07 01:33:37,0.2,0.0,0.0
248.285,2021-02-07 01:33:38,0.2,0.0,0.0
290.064,2021-02-07 01:35:28,0.4,0.0,0.0
248.822,2021-02-07 01:35:29,0.4,0.0,0.0
244.824,2021-02-07 01:35:30,0.4,0.0,0.0
251.723,2021-02-07 01:35:31,0.4,0.0,0.0
249.229,2021-02-07 01:35:32,0.4,0.0,0.0
256.171,2021-02-07 01:35:33,0.4,0.0,0.0
233.008,2021-02-07 01:35:34,0.4,0.0,0.0
228.81,2021-02-07 01:35:35,0.4,0.0,0.0
234.753,2021-02-07 01:35:36,0.4,0.0,0.0
251.971,2021-02-07 01:35:37,0.4,0.0,0.0
229.389,2021-02-07 01:35:38,0.4,0.0,0.0
254.118,2021-02-07 01:35:39,0.4,0.0,0.0
259.0,2021-02-07 01:35:40,0.4,0.0,0.0
226.588,2021-02-07 01:35:41,0.4,0.0,0.0
262.717,2021-02-07 01:35:42,0.4,0.0,0.0
274.011,2021-02-07 01:35:43,0.4,0.0,0.0
283.231,2021-02-07 01:35:44,0.4,0.0,0.0
261.172,2021-02-07 01:35:45,0.4,0.0,0.0
260.671,2021-02-07 01:35:46,0.4,0.0,0.0
228.754,2021-02-07 01:35:47,0.4,0.0,0.0
260.096,2021-02-07 01:35:48,0.4,0.0,0.0
278.559,2021-02-07 01:35:49,0.4,0.0,0.0
252.866,2021-02-07 01:35:50,0.4,0.0,0.0
254.721,2021-02-07 01:35:51,0.4,0.0,0.0
283.044,2021-02-07 01:35:52,0.4,0.0,0.0
260.272,2021-02-07 01:35:53,0.4,0.0,0.0
250.349,2021-02-07 01:35:54,0.4,0.0,0.0
239.546,2021-02-07 01:35:55,0.4,0.0,0.0
241.521,2021-02-07 01:35:56,0.4,0.0,0.0
270.022,2021-02-07 01:35:57,0.4,0.0,0.0
299.805,2021-02-07 01:35:58,0.4,0.0,0.0
276.732,2021-02-07 01:35:59,0.4,0.0,0.0
269.167,2021-02-07 01:36:00,0.4,0.0,0.0
245.785,2021-02-07 01:36:01,0.4,0.0,0.0
221.274,2021-02-07 01:36:02,0.4,0.0,0.0
254.608,2021-02-07 01:36:03,0.4,0.0,0.0
299.111,2021-02-07 01:36:04,0.4,0.0,0.0
284.189,2021-02-07 01:36:05,0.4,0.0,0.0
271.327,2021-02-07 01:36:06,0.4,0.0,0.0
223.38,2021-02-07 01:36:07,0.4,0.0,0.0
221.296,2021-02-07 01:36:08,0.4,0.0,0.0
260.369,2021-02-07 01:36:09,0.4,0.0,0.0
250.017,2021-02-07 01:36:10,0.4,0.0,0.0
313.945,2021-02-07 01:36:11,0.4,0.0,0.0
265.024,2021-02-07 01:36:12,0.4,0.0,0.0
228.213,2021-02-07 01:36:13,0.4,0.0,0.0
202.727,2021-02-07 01:36:14,0.4,0.0,0.0
250.934,2021-02-07 01:36:15,0.4,0.0,0.0
284.995,2021-02-07 01:36:16,0.4,0.0,0.0
278.57,2021-02-07 01:36:17,0.4,0.0,0.0
266.633,2021-02-07 01:36:18,0.4,0.0,0.0
260.939,2021-02-07 01:36:19,0.4,0.0,0.0
223.931,2021-02-07 01:36:20,0.4,0.0,0.0
199.213,2021-02-07 01:36:21,0.4,0.0,0.0
285.713,2021-02-07 01:36:22,0.4,0.0,0.0
301.607,2021-02-07 01:36:23,0.4,0.0,0.0
198.866,2021-02-07 01:36:24,0.4,0.0,0.0
266.132,2021-02-07 01:36:25,0.4,0.0,0.0
247.768,2021-02-07 01:36:26,0.4,0.0,0.0
233.419,2021-02-07 01:36:27,0.4,0.0,0.0
236.292,2021-02-07 01:36:28,0.4,0.0,0.0
260.197,2021-02-07 01:36:29,0.4,0.0,0.0
303.693,2021-02-07 01:36:30,0.4,0.0,0.0
291.761,2021-02-07 01:36:31,0.4,0.0,0.0
253.6,2021-02-07 01:36:32,0.4,0.0,0.0
230.07,2021-02-07 01:36:33,0.4,0.0,0.0
222.729,2021-02-07 01:36:34,0.4,0.0,0.0
262.687,2021-02-07 01:36:35,0.4,0.0,0.0
202.41,2021-02-07 01:36:36,0.4,0.0,0.0
249.062,2021-02-07 01:36:37,0.4,0.0,0.0
276.994,2021-02-07 01:36:38,0.4,0.0,0.0
302.346,2021-02-07 01:36:39,0.4,0.0,0.0
299.213,2021-02-07 01:36:40,0.4,0.0,0.0
256.082,2021-02-07 01:36:41,0.4,0.0,0.0
242.875,2021-02-07 01:36:42,0.4,0.0,0.0
235.053,2021-02-07 01:36:43,0.4,0.0,0.0
251.884,2021-02-07 01:36:44,0.4,0.0,0.0
299.744,2021-02-07 01:36:45,0.4,0.0,0.0
266.269,2021-02-07 01:36:46,0.4,0.0,0.0
276.66,2021-02-07 01:36:47,0.4,0.0,0.0
254.425,2021-02-07 01:36:48,0.4,0.0,0.0
269.416,2021-02-07 01:36:49,0.4,0.0,0.0
263.747,2021-02-07 01:36:50,0.4,0.0,0.0
244.466,2021-02-07 01:36:51,0.4,0.0,0.0
283.326,2021-02-07 01:36:52,0.4,0.0,0.0
290.975,2021-02-07 01:36:53,0.4,0.0,0.0
260.544,2021-02-07 01:36:54,0.4,0.0,0.0
233.658,2021-02-07 01:36:55,0.4,0.0,0.0
206.087,2021-02-07 01:36:56,0.4,0.0,0.0
255.361,2021-02-07 01:36:57,0.4,0.0,0.0
197.236,2021-02-07 01:36:58,0.4,0.0,0.0
227.833,2021-02-07 01:36:59,0.4,0.0,0.0
282.913,2021-02-07 01:37:00,0.4,0.0,0.0
272.053,2021-02-07 01:37:01,0.4,0.0,0.0
273.16,2021-02-07 01:37:02,0.4,0.0,0.0
267.056,2021-02-07 01:37:03,0.4,0.0,0.0
251.403,2021-02-07 01:37:04,0.4,0.0,0.0
271.176,2021-02-07 01:37:05,0.4,0.0,0.0
287.638,2021-02-07 01:37:06,0.4,0.0,0.0
254.991,2021-02-07 01:37:07,0.4,0.0,0.0
263.381,2021-02-07 01:37:08,0.4,0.0,0.0
233.555,2021-02-07 01:37:09,0.4,0.0,0.0
200.06,2021-02-07 01:37:10,0.4,0.0,0.0
279.43,2021-02-07 01:37:11,0.4,0.0,0.0
307.184,2021-02-07 01:37:12,0.4,0.0,0.0
261.962,2021-02-07 01:37:13,0.4,0.0,0.0
253.889,2021-02-07 01:37:14,0.4,0.0,0.0
281.772,2021-02-07 01:37:15,0.4,0.0,0.0
262.873,2021-02-07 01:37:16,0.4,0.0,0.0
268.144,2021-02-07 01:37:17,0.4,0.0,0.0
284.158,2021-02-07 01:37:18,0.4,0.0,0.0
268.51,2021-02-07 01:37:19,0.4,0.0,0.0
265.573,2021-02-07 01:37:20,0.4,0.0,0.0
271.274,2021-02-07 01:37:21,0.4,0.0,0.0
237.849,2021-02-07 01:37:22,0.4,0.0,0.0
292.335,2021-02-07 01:37:23,0.4,0.0,0.0
293.642,2021-02-07 01:37:24,0.4,0.0,0.0
276.155,2021-02-07 01:37:25,0.4,0.0,0.0
276.68,2021-02-07 01:37:26,0.4,0.0,0.0
257.899,2021-02-07 01:37:27,0.4,0.0,0.0
258.053,2021-02-07 01:37:28,0.4,0.0,0.0
247.022,2021-02-07 01:37:29,0.4,0.0,0.0
247.806,2021-02-07 01:37:30,0.4,0.0,0.0
255.787,2021-02-07 01:37:31,0.4,0.0,0.0
281.543,2021-02-07 01:37:32,0.4,0.0,0.0
291.098,2021-02-07 01:37:33,0.4,0.0,0.0
301.528,2021-02-07 01:37:34,0.4,0.0,0.0
313.627,2021-02-07 01:37:35,0.4,0.0,0.0
266.482,2021-02-07 01:37:36,0.4,0.0,0.0
265.296,2021-02-07 01:37:37,0.4,0.0,0.0
289.186,2021-02-07 01:37:38,0.4,0.0,0.0
301.791,2021-02-07 01:37:39,0.4,0.0,0.0
287.268,2021-02-07 01:37:41,0.4,0.0,0.0
276.907,2021-02-07 01:37:42,0.4,0.0,0.0
243.543,2021-02-07 01:37:43,0.4,0.0,0.0
273.513,2021-02-07 01:37:44,0.4,0.0,0.0
277.275,2021-02-07 01:37:45,0.4,0.0,0.0
314.044,2021-02-07 01:37:46,0.4,0.0,0.0
282.75,2021-02-07 01:37:47,0.4,0.0,0.0
281.521,2021-02-07 01:37:48,0.4,0.0,0.0
235.698,2021-02-07 01:37:49,0.4,0.0,0.0
235.879,2021-02-07 01:37:50,0.4,0.0,0.0
278.777,2021-02-07 01:37:51,0.4,0.0,0.0
290.619,2021-02-07 01:37:52,0.4,0.0,0.0
288.938,2021-02-07 01:37:53,0.4,0.0,0.0
225.871,2021-02-07 01:37:54,0.4,0.0,0.0
268.404,2021-02-07 01:37:55,0.4,0.0,0.0
247.731,2021-02-07 01:37:56,0.4,0.0,0.0
228.358,2021-02-07 01:37:57,0.4,0.0,0.0
252.073,2021-02-07 01:37:58,0.4,0.0,0.0
262.489,2021-02-07 01:37:59,0.4,0.0,0.0
240.259,2021-02-07 01:38:00,0.4,0.0,0.0
285.528,2021-02-07 01:38:01,0.4,0.0,0.0
274.017,2021-02-07 01:38:02,0.4,0.0,0.0
260.361,2021-02-07 01:38:03,0.4,0.0,0.0
250.739,2021-02-07 01:38:04,0.4,0.0,0.0
228.088,2021-02-07 01:38:05,0.4,0.0,0.0
261.09,2021-02-07 01:38:06,0.4,0.0,0.0
305.924,2021-02-07 01:38:07,0.4,0.0,0.0
249.333,2021-02-07 01:38:08,0.4,0.0,0.0
281.453,2021-02-07 01:38:09,0.4,0.0,0.0
230.843,2021-02-07 01:38:10,0.4,0.0,0.0
233.846,2021-02-07 01:38:11,0.4,0.0,0.0
191.383,2021-02-07 01:38:12,0.4,0.0,0.0
238.632,2021-02-07 01:38:13,0.4,0.0,0.0
235.938,2021-02-07 01:38:14,0.4,0.0,0.0
231.633,2021-02-07 01:38:15,0.4,0.0,0.0
210.309,2021-02-07 01:38:16,0.4,0.0,0.0
238.087,2021-02-07 01:38:17,0.4,0.0,0.0
261.557,2021-02-07 01:38:18,0.4,0.0,0.0
226.315,2021-02-07 01:38:19,0.4,0.0,0.0
267.777,2021-02-07 01:38:20,0.4,0.0,0.0
250.565,2021-02-07 01:38:21,0.4,0.0,0.0
243.953,2021-02-07 01:38:22,0.4,0.0,0.0
266.58,2021-02-07 01:38:23,0.4,0.0,0.0
261.381,2021-02-07 01:38:24,0.4,0.0,0.0
195.094,2021-02-07 01:38:25,0.4,0.0,0.0
236.381,2021-02-07 01:38:26,0.4,0.0,0.0
245.179,2021-02-07 01:38:27,0.4,0.0,0.0
261.926,2021-02-07 01:38:28,0.4,0.0,0.0
249.163,2021-02-07 01:38:29,0.4,0.0,0.0
228.723,2021-02-07 01:38:30,0.4,0.0,0.0
246.234,2021-02-07 01:38:31,0.4,0.0,0.0
264.133,2021-02-07 01:38:32,0.4,0.0,0.0
227.698,2021-02-07 01:38:33,0.4,0.0,0.0
220.607,2021-02-07 01:38:34,0.4,0.0,0.0
268.427,2021-02-07 01:38:35,0.4,0.0,0.0
235.321,2021-02-07 01:38:36,0.4,0.0,0.0
253.797,2021-02-07 01:38:37,0.4,0.0,0.0
296.79,2021-02-07 01:38:38,0.4,0.0,0.0
278.327,2021-02-07 01:39:55,0.6,0.0,0.0
295.598,2021-02-07 01:39:56,0.6,0.0,0.0
352.489,2021-02-07 01:39:57,0.6,0.0,0.0
231.219,2021-02-07 01:39:58,0.6,0.0,0.0
260.259,2021-02-07 01:39:59,0.6,0.0,0.0
218.898,2021-02-07 01:40:00,0.6,0.0,0.0
269.178,2021-02-07 01:40:01,0.6,0.0,0.0
285.748,2021-02-07 01:40:02,0.6,0.0,0.0
226.126,2021-02-07 01:40:03,0.6,0.0,0.0
245.152,2021-02-07 01:40:04,0.6,0.0,0.0
244.538,2021-02-07 01:40:05,0.6,0.0,0.0
251.702,2021-02-07 01:40:06,0.6,0.0,0.0
300.688,2021-02-07 01:40:07,0.6,0.0,0.0
274.184,2021-02-07 01:40:08,0.6,0.0,0.0
251.186,2021-02-07 01:40:09,0.6,0.0,0.0
242.384,2021-02-07 01:40:10,0.6,0.0,0.0
245.756,2021-02-07 01:40:11,0.6,0.0,0.0
214.918,2021-02-07 01:40:12,0.6,0.0,0.0
316.253,2021-02-07 01:40:13,0.6,0.0,0.0
284.511,2021-02-07 01:40:14,0.6,0.0,0.0
246.154,2021-02-07 01:40:15,0.6,0.0,0.0
196.49,2021-02-07 01:40:16,0.6,0.0,0.0
220.924,2021-02-07 01:40:17,0.6,0.0,0.0
260.278,2021-02-07 01:40:18,0.6,0.0,0.0
286.299,2021-02-07 01:40:19,0.6,0.0,0.0
279.437,2021-02-07 01:40:20,0.6,0.0,0.0
285.259,2021-02-07 01:40:21,0.6,0.0,0.0
253.456,2021-02-07 01:40:22,0.6,0.0,0.0
237.987,2021-02-07 01:40:23,0.6,0.0,0.0
236.983,2021-02-07 01:40:24,0.6,0.0,0.0
304.878,2021-02-07 01:40:25,0.6,0.0,0.0
287.731,2021-02-07 01:40:26,0.6,0.0,0.0
224.774,2021-02-07 01:40:27,0.6,0.0,0.0
251.806,2021-02-07 01:40:28,0.6,0.0,0.0
295.062,2021-02-07 01:40:29,0.6,0.0,0.0
270.073,2021-02-07 01:40:30,0.6,0.0,0.0
280.961,2021-02-07 01:40:31,0.6,0.0,0.0
257.981,2021-02-07 01:40:32,0.6,0.0,0.0
261.297,2021-02-07 01:40:33,0.6,0.0,0.0
232.751,2021-02-07 01:40:34,0.6,0.0,0.0
283.581,2021-02-07 01:40:35,0.6,0.0,0.0
289.146,2021-02-07 01:40:36,0.6,0.0,0.0
296.901,2021-02-07 01:40:37,0.6,0.0,0.0
258.454,2021-02-07 01:40:38,0.6,0.0,0.0
252.304,2021-02-07 01:40:39,0.6,0.0,0.0
230.445,2021-02-07 01:40:40,0.6,0.0,0.0
280.007,2021-02-07 01:40:41,0.6,0.0,0.0
263.815,2021-02-07 01:40:42,0.6,0.0,0.0
283.257,2021-02-07 01:40:43,0.6,0.0,0.0
246.475,2021-02-07 01:40:44,0.6,0.0,0.0
276.465,2021-02-07 01:40:45,0.6,0.0,0.0
246.52,2021-02-07 01:40:46,0.6,0.0,0.0
242.097,2021-02-07 01:40:47,0.6,0.0,0.0
281.538,2021-02-07 01:40:48,0.6,0.0,0.0
280.371,2021-02-07 01:40:49,0.6,0.0,0.0
262.099,2021-02-07 01:40:50,0.6,0.0,0.0
240.828,2021-02-07 01:40:51,0.6,0.0,0.0
222.285,2021-02-07 01:40:52,0.6,0.0,0.0
278.88,2021-02-07 01:40:53,0.6,0.0,0.0
282.534,2021-02-07 01:40:54,0.6,0.0,0.0
337.683,2021-02-07 01:40:55,0.6,0.0,0.0
233.486,2021-02-07 01:40:56,0.6,0.0,0.0
269.301,2021-02-07 01:40:57,0.6,0.0,0.0
255.825,2021-02-07 01:40:58,0.6,0.0,0.0
242.126,2021-02-07 01:40:59,0.6,0.0,0.0
296.43,2021-02-07 01:41:01,0.6,0.0,0.0
230.474,2021-02-07 01:41:02,0.6,0.0,0.0
264.378,2021-02-07 01:41:03,0.6,0.0,0.0
